Date,Open,High,Low,Close,Adj Close,Volume
2018-08-16,92.989998,93.199997,92.199997,92.690002,87.485924,437500
2018-08-17,92.690002,93.120003,92.220001,93.040001,87.816277,570500
2018-08-20,92.900002,93.360001,92.800003,93.160004,87.929535,412800
2018-08-21,93.190002,93.360001,92.419998,92.529999,87.334915,631400
2018-08-22,92.220001,92.989998,91.910004,92.860001,87.646378,465600
2018-08-23,92.839996,93.559998,92.839996,93.309998,88.071098,539400
2018-08-24,93.349998,94.959999,93.239998,94.730003,89.411400,698200
2018-08-27,94.830002,95.769997,94.830002,95.019997,89.685104,683300
2018-08-28,95.169998,95.930000,94.989998,95.099998,89.760605,508000
2018-08-29,95.059998,95.389999,94.529999,94.849998,89.524651,505000
2018-08-30,94.709999,94.809998,94.290001,94.500000,89.194290,460500
2018-08-31,94.419998,95.559998,93.989998,95.440002,90.081535,806900
2018-09-04,95.510002,96.760002,95.470001,96.739998,91.308540,1062800
2018-09-05,96.580002,96.839996,94.250000,94.500000,89.194290,941800
2018-09-06,94.419998,94.980003,92.970001,93.080002,87.854042,751700
2018-09-07,93.070000,93.699997,92.800003,93.150002,87.920090,559300
2018-09-10,93.360001,94.099998,93.190002,93.400002,88.156059,469700
2018-09-11,93.139999,94.160004,92.800003,93.760002,88.495850,480800
2018-09-12,93.820000,94.139999,91.339996,91.519997,86.381592,824800
2018-09-13,91.760002,91.959999,90.900002,91.849998,87.111893,655700
2018-09-14,91.529999,91.930000,90.660004,90.730003,86.049675,507400
2018-09-17,90.750000,90.750000,88.989998,89.120003,84.522720,1029100
2018-09-18,89.129997,90.129997,89.129997,90.089996,85.442688,834900
2018-09-19,89.680000,90.300003,88.930000,89.970001,85.328873,859500
2018-09-20,90.339996,90.809998,89.330002,89.849998,85.215057,873700
2018-09-21,90.120003,90.760002,89.669998,90.550003,85.878952,1322200
2018-09-24,90.300003,90.339996,89.739998,89.889999,85.252991,715400
2018-09-25,90.010002,90.080002,87.639999,87.680000,83.156998,1284900
2018-09-26,87.550003,88.089996,85.839996,85.919998,81.487793,1381400
2018-09-27,86.209999,86.779999,86.070000,86.449997,81.990448,1114100
2018-09-28,86.220001,86.580002,85.730003,85.800003,81.373985,998800
2018-10-01,86.410004,87.360001,85.879997,87.129997,82.635361,1008900
2018-10-02,87.059998,87.129997,85.440002,85.919998,81.487793,1209900
2018-10-03,86.430000,86.480003,85.309998,85.760002,81.336052,903900
2018-10-04,85.669998,86.900002,85.400002,85.830002,81.402443,932900
2018-10-05,86.029999,86.459999,85.180000,85.529999,81.117912,602000
2018-10-08,85.430000,85.550003,84.129997,84.940002,80.558342,606900
2018-10-09,84.699997,84.989998,83.410004,84.449997,80.093620,658400
2018-10-10,84.239998,84.660004,81.860001,81.970001,77.741562,946800
2018-10-11,81.589996,82.290001,78.970001,79.650002,75.541237,2049100
2018-10-12,82.879997,82.879997,79.089996,80.019997,75.892159,1242400
2018-10-15,79.910004,80.680000,79.790001,80.010002,75.882660,1048400
2018-10-16,80.709999,82.269997,80.389999,81.930000,77.703613,808300
2018-10-17,81.160004,81.360001,79.309998,80.629997,76.470680,2256200
2018-10-18,80.629997,81.519997,79.800003,79.959999,75.835228,829000
2018-10-19,80.150002,81.199997,79.809998,80.720001,76.556038,666100
2018-10-22,81.070000,81.709999,80.839996,81.010002,76.831085,952400
2018-10-23,79.470001,81.849998,79.470001,81.650002,77.438072,1851300
2018-10-24,81.209999,82.860001,79.989998,81.489998,77.286324,2341500
2018-10-25,81.750000,84.029999,81.080002,83.589996,79.277962,1788000
2018-10-26,83.000000,84.150002,82.129997,83.510002,79.202118,1429500
2018-10-29,84.370003,85.070000,83.099998,84.080002,79.742706,1393200
2018-10-30,84.470001,85.940002,83.680000,85.830002,81.402443,1180500
2018-10-31,86.440002,87.129997,86.129997,86.709999,82.237030,1160000
2018-11-01,86.570000,87.480003,85.940002,87.000000,82.512093,1087800
2018-11-02,87.400002,87.870003,86.139999,87.000000,82.512093,738800
2018-11-05,87.139999,88.830002,87.080002,88.760002,84.181305,817600
2018-11-06,88.480003,89.730003,88.470001,89.610001,84.987450,842800
2018-11-07,90.160004,90.959999,89.690002,90.760002,86.078133,1037900
2018-11-08,90.010002,91.449997,90.010002,91.339996,86.628197,670600
2018-11-09,90.940002,91.309998,89.599998,90.400002,85.736687,699100
2018-11-12,90.379997,90.550003,88.320000,88.599998,84.029541,767800
2018-11-13,88.709999,89.349998,88.129997,88.650002,84.076965,1055800
2018-11-14,89.139999,89.720001,85.639999,85.889999,81.459351,1479100
2018-11-15,85.910004,88.190002,85.220001,88.080002,83.536392,958000
2018-11-16,87.720001,89.000000,87.199997,88.739998,84.162323,1001100
2018-11-19,88.669998,89.320000,88.430000,88.989998,84.399437,1014600
2018-11-20,88.250000,88.250000,86.330002,87.430000,82.919907,1186800
2018-11-21,88.089996,88.089996,86.989998,87.260002,82.758675,1222700
2018-11-23,87.000000,88.150002,86.320000,87.860001,83.327736,652700
2018-11-26,88.599998,89.650002,88.519997,89.430000,84.816734,1214600
2018-11-27,89.150002,89.879997,88.849998,89.459999,84.845177,1040900
2018-11-28,89.889999,90.209999,88.660004,89.930000,85.290939,1198200
2018-11-29,89.800003,91.379997,89.110001,90.389999,85.727211,740700
2018-11-30,90.330002,91.620003,90.040001,91.320000,86.609230,930400
2018-12-03,92.370003,93.139999,91.959999,92.650002,87.870621,902600
2018-12-04,92.589996,92.959999,90.099998,90.400002,85.736687,999800
2018-12-06,89.610001,90.190002,88.739998,89.889999,85.252991,1720400
2018-12-07,89.949997,90.110001,87.169998,87.360001,82.853516,1167400
2018-12-10,87.360001,87.360001,85.110001,87.099998,82.606934,1033500
2018-12-11,88.260002,89.620003,87.239998,87.309998,82.806091,858200
2018-12-12,88.160004,88.720001,87.410004,87.489998,82.976799,560300
2018-12-13,87.410004,87.680000,86.400002,87.019997,82.948212,584900
2018-12-14,86.720001,87.339996,86.010002,86.540001,82.490677,535900
2018-12-17,86.300003,86.510002,85.029999,85.250000,81.261032,876800
2018-12-18,85.750000,86.419998,83.430000,83.739998,79.821686,1006000
2018-12-19,83.989998,84.970001,82.410004,83.010002,79.125839,1017400
2018-12-20,82.849998,83.199997,80.529999,81.010002,77.219429,965400
2018-12-21,80.669998,82.489998,79.480003,79.510002,75.789627,1664900
2018-12-24,78.430000,78.889999,76.669998,76.750000,73.158752,569000
2018-12-26,77.320000,79.300003,75.489998,79.269997,75.560844,800000
2018-12-27,78.470001,80.699997,77.820000,80.690002,76.914413,844300
2018-12-28,81.129997,81.849998,79.599998,80.529999,76.761879,967800
2018-12-31,80.919998,82.050003,80.550003,81.570000,77.753212,458100
2019-01-02,80.599998,82.019997,80.570000,81.000000,77.209892,822600
2019-01-03,81.919998,81.919998,78.660004,78.820000,75.131897,1058100
2019-01-04,80.029999,82.349998,79.360001,81.949997,78.115448,1382000
2019-01-07,79.970001,80.959999,79.040001,79.809998,76.075562,1418800
2019-01-08,80.370003,80.980003,78.900002,79.580002,75.856354,1105400
2019-01-09,80.010002,80.559998,79.480003,79.970001,76.228096,896600
2019-01-10,79.830002,80.680000,79.160004,80.550003,76.780952,724300
2019-01-11,80.000000,80.800003,79.589996,80.699997,76.923920,731000
2019-01-14,80.050003,80.889999,80.050003,80.529999,76.761879,717200
2019-01-15,80.360001,81.269997,80.360001,81.040001,77.248016,477600
2019-01-16,81.400002,83.169998,81.010002,82.959999,79.078171,940900
2019-01-17,82.949997,83.300003,82.139999,82.440002,78.582520,628800
2019-01-18,82.900002,83.809998,82.440002,83.139999,79.249771,684800
2019-01-22,83.010002,83.839996,82.379997,83.400002,79.497597,987400
2019-01-23,83.540001,84.830002,83.389999,84.730003,80.765358,731700
2019-01-24,84.480003,85.080002,84.230003,84.989998,81.013199,1004100
2019-01-25,85.699997,86.110001,85.190002,85.690002,81.680450,760400
2019-01-28,85.110001,86.080002,84.709999,86.070000,82.042656,594500
2019-01-29,86.150002,86.370003,85.419998,85.809998,81.794838,1294800
2019-01-30,85.029999,87.980003,83.910004,86.690002,82.633652,1365100
2019-01-31,86.379997,88.160004,86.099998,88.040001,83.920479,790800
2019-02-01,88.040001,88.690002,86.849998,87.379997,83.291351,715400
2019-02-04,87.410004,87.440002,85.889999,86.959999,82.891014,820800
2019-02-05,87.059998,87.059998,86.110001,86.809998,82.748024,684700
2019-02-06,86.879997,87.120003,86.459999,86.930000,82.862427,478900
2019-02-07,86.529999,86.910004,85.769997,86.820000,82.757568,610300
2019-02-08,86.559998,87.089996,85.820000,87.059998,82.986328,523600
2019-02-11,87.279999,87.389999,86.389999,86.699997,82.643188,556900
2019-02-12,86.989998,87.809998,86.919998,87.570000,83.472473,498900
2019-02-13,87.830002,88.320000,87.680000,87.989998,83.872818,564100
2019-02-14,87.230003,88.940002,86.529999,87.160004,83.081673,1292800
2019-02-15,87.570000,87.779999,86.949997,87.760002,83.653587,878600
2019-02-19,87.470001,88.190002,87.430000,87.820000,83.710762,702400
2019-02-20,87.750000,88.089996,87.220001,88.080002,83.958611,755000
2019-02-21,88.160004,88.250000,87.650002,88.070000,83.949081,960500
2019-02-22,88.099998,89.099998,88.099998,89.040001,84.873695,686000
2019-02-25,89.419998,90.559998,89.410004,90.139999,85.922218,1238500
2019-02-26,90.150002,91.239998,90.000000,91.099998,86.837296,1245000
2019-02-27,90.860001,91.400002,90.720001,90.800003,86.551338,1046600
2019-02-28,90.870003,91.589996,90.870003,91.570000,87.285309,654300
2019-03-01,92.209999,92.510002,91.650002,91.989998,87.685654,663800
2019-03-04,92.169998,92.489998,89.589996,90.150002,85.931755,791700
2019-03-05,90.150002,90.300003,88.400002,88.739998,84.587730,841400
2019-03-06,88.959999,89.000000,87.290001,87.669998,83.567787,981100
2019-03-07,87.669998,87.669998,85.709999,85.970001,81.947327,2420000
2019-03-08,85.230003,85.470001,82.220001,83.440002,79.535728,1574500
2019-03-11,83.760002,84.330002,83.739998,84.019997,80.088585,910800
2019-03-12,84.349998,84.449997,83.779999,83.820000,79.897942,849900
2019-03-13,84.190002,85.970001,83.900002,85.050003,81.070389,1067600
2019-03-14,84.720001,85.010002,83.809998,83.989998,80.476326,847800
2019-03-15,84.000000,84.599998,83.410004,83.550003,80.054733,1149400
2019-03-18,83.800003,84.440002,83.800003,84.239998,80.715866,668400
2019-03-19,84.570000,85.300003,83.820000,84.139999,80.620056,524500
2019-03-20,84.150002,84.470001,83.199997,83.360001,79.872696,571000
2019-03-21,83.080002,84.660004,83.080002,84.349998,80.821266,593200
2019-03-22,83.809998,84.330002,83.309998,83.889999,80.380508,725300
2019-03-25,83.949997,85.339996,83.949997,84.910004,81.357841,725700
2019-03-26,85.360001,85.930000,84.940002,85.820000,82.229782,541000
2019-03-27,85.790001,86.220001,85.190002,86.099998,82.498070,1095800
2019-03-28,86.220001,86.800003,85.849998,86.739998,83.111282,625900
2019-03-29,87.260002,87.830002,86.900002,87.489998,83.829910,1221600
2019-04-01,88.230003,88.570000,87.639999,88.400002,84.701836,648900
2019-04-02,88.300003,89.089996,88.099998,89.010002,85.286324,677800
2019-04-03,89.599998,89.879997,89.000000,89.300003,85.564194,674100
2019-04-04,89.300003,89.629997,88.669998,89.180000,85.449219,487800
2019-04-05,89.430000,89.480003,88.180000,88.589996,84.883888,780400
2019-04-08,88.610001,89.379997,87.989998,88.760002,85.046768,567400
2019-04-09,88.339996,88.870003,87.449997,87.699997,84.031120,396800
2019-04-10,87.860001,87.940002,87.070000,87.500000,83.839500,600400
2019-04-11,87.650002,87.809998,86.519997,87.029999,83.389145,895800
2019-04-12,87.760002,87.970001,86.930000,87.800003,84.126945,647200
2019-04-15,87.800003,88.669998,87.389999,88.470001,84.768890,368200
2019-04-16,88.839996,89.849998,88.459999,89.750000,85.995369,536800
2019-04-17,89.809998,90.360001,89.519997,90.199997,86.426529,457100
2019-04-18,90.279999,90.559998,89.800003,89.989998,86.225311,556400
2019-04-22,89.919998,90.110001,89.300003,89.730003,85.976204,475500
2019-04-23,89.760002,90.190002,89.349998,89.650002,85.899536,1251600
2019-04-24,89.889999,91.290001,87.970001,89.180000,85.449219,940900
2019-04-25,88.849998,89.580002,88.220001,89.440002,85.698326,734400
2019-04-26,89.629997,90.089996,88.760002,89.860001,86.100761,791500
2019-04-29,90.000000,91.599998,89.839996,91.449997,87.624245,628200
2019-04-30,91.440002,92.320000,91.339996,92.199997,88.342857,707200
2019-05-01,92.190002,93.320000,91.629997,92.320000,88.457840,716200
2019-05-02,92.449997,92.949997,91.980003,92.260002,88.400368,689800
2019-05-03,92.610001,92.949997,92.029999,92.120003,88.266212,420700
2019-05-06,91.720001,92.919998,91.050003,92.730003,88.850693,391100
2019-05-07,92.089996,92.489998,90.449997,90.900002,87.097252,455400
2019-05-08,90.809998,91.570000,90.570000,90.989998,87.183479,367200
2019-05-09,90.150002,91.379997,89.580002,91.160004,87.346382,400200
2019-05-10,90.879997,92.599998,90.400002,92.510002,88.639893,593700
2019-05-13,91.320000,91.320000,90.209999,90.900002,87.097252,617000
2019-05-14,91.150002,92.190002,91.080002,91.169998,87.355942,590700
2019-05-15,90.680000,91.519997,90.260002,90.760002,86.963112,398500
2019-05-16,90.870003,91.209999,90.150002,90.930000,87.125992,593400
2019-05-17,90.690002,91.059998,90.169998,90.300003,86.522362,822800
2019-05-20,90.000000,90.449997,89.800003,90.260002,86.484024,415900
2019-05-21,90.879997,91.510002,90.860001,91.279999,87.461342,553100
2019-05-22,90.809998,91.050003,90.070000,90.360001,86.579842,591700
2019-05-23,89.470001,90.480003,89.180000,90.019997,86.254066,542500
2019-05-24,90.419998,90.910004,89.809998,90.029999,86.263657,327700
2019-05-28,90.110001,91.250000,89.959999,89.970001,86.206161,671500
2019-05-29,90.019997,90.440002,89.620003,90.339996,86.560677,508500
2019-05-30,90.599998,91.500000,90.290001,90.650002,86.857704,472500
2019-05-31,90.330002,90.989998,89.730003,90.639999,86.848122,541200
2019-06-03,90.599998,91.480003,90.169998,90.709999,86.915207,638600
2019-06-04,91.500000,92.940002,91.019997,92.760002,88.879448,650100
2019-06-05,93.040001,96.320000,92.980003,96.180000,92.156364,976300
2019-06-06,96.250000,96.330002,95.339996,95.889999,91.878502,601100
2019-06-07,96.050003,96.959999,95.540001,96.160004,92.137207,607500
2019-06-10,96.599998,97.110001,96.250000,96.669998,92.625870,433500
2019-06-11,97.250000,97.470001,95.129997,95.260002,91.274864,439600
2019-06-12,94.959999,95.709999,94.760002,95.449997,91.456894,530700
2019-06-13,95.300003,95.519997,94.290001,95.440002,91.899841,478400
2019-06-14,95.620003,95.989998,95.000000,95.709999,92.159828,391300
2019-06-17,95.930000,96.209999,95.070000,95.169998,91.639854,433900
2019-06-18,95.430000,96.330002,95.260002,95.910004,92.352409,517200
2019-06-19,95.889999,96.949997,95.440002,96.510002,92.930153,428000
2019-06-20,96.989998,97.889999,96.529999,97.739998,94.114532,450200
2019-06-21,97.690002,98.730003,97.480003,98.290001,94.644127,977800
2019-06-24,98.190002,98.570000,96.300003,96.870003,93.276802,665400
2019-06-25,97.080002,98.160004,96.620003,98.000000,94.364891,777300
2019-06-26,98.000000,98.080002,94.449997,94.610001,91.100624,1366900
2019-06-27,95.160004,96.519997,95.160004,96.169998,92.602760,579900
2019-06-28,96.089996,96.779999,96.000000,96.169998,92.602760,904300
2019-07-01,97.040001,97.449997,96.419998,97.150002,93.546410,1031700
2019-07-02,97.430000,99.889999,97.010002,99.660004,95.963310,1400100
2019-07-03,99.230003,101.629997,99.209999,101.419998,97.658035,1180900
2019-07-05,101.279999,101.419998,100.110001,101.050003,97.301750,768700
2019-07-08,100.910004,101.300003,100.379997,100.839996,97.099541,839700
2019-07-09,100.550003,101.669998,100.370003,101.610001,97.840996,458600
2019-07-10,102.169998,103.599998,102.169998,103.019997,99.198669,906400
2019-07-11,103.040001,104.120003,102.599998,104.010002,100.151970,774700
2019-07-12,104.230003,104.620003,103.750000,104.279999,100.411942,532500
2019-07-15,104.360001,104.459999,103.599998,104.220001,100.354172,520700
2019-07-16,104.449997,104.690002,103.279999,103.290001,99.458656,664400
2019-07-17,103.250000,103.570000,102.510002,102.639999,98.832779,803400
2019-07-18,102.510002,103.349998,102.209999,103.139999,99.314232,706400
2019-07-19,103.139999,103.389999,101.680000,101.730003,97.956543,664800
2019-07-22,100.500000,102.389999,99.250000,101.779999,98.004669,730200
2019-07-23,101.809998,102.559998,100.440002,100.860001,97.118797,1174600
2019-07-24,99.989998,100.239998,96.269997,98.220001,94.576729,2170500
2019-07-25,98.230003,98.809998,97.449997,97.610001,93.989342,1147300
2019-07-26,97.790001,98.389999,97.379997,98.059998,94.422653,774000
2019-07-29,98.089996,98.220001,96.419998,96.669998,93.084229,599700
2019-07-30,96.339996,97.080002,95.959999,96.800003,93.209404,587300
2019-07-31,96.980003,97.050003,95.849998,96.370003,92.795349,592400
2019-08-01,96.199997,98.250000,96.199997,97.650002,94.027863,986200
2019-08-02,97.720001,98.470001,96.959999,97.949997,94.316727,775100
2019-08-05,97.309998,97.330002,93.949997,94.360001,90.859901,1072700
2019-08-06,95.010002,96.139999,94.209999,95.849998,92.294632,765900
2019-08-07,94.889999,96.480003,93.459999,96.120003,92.554634,945000
2019-08-08,96.790001,98.379997,96.050003,98.260002,94.615242,742600
2019-08-09,97.919998,98.970001,97.419998,98.540001,94.884850,586900
2019-08-12,97.910004,98.169998,96.570000,96.580002,92.997559,498500
2019-08-13,96.269997,98.480003,96.099998,97.930000,94.297470,573200
2019-08-14,96.400002,97.500000,95.260002,95.320000,91.784294,560500
2019-08-15,95.449997,97.349998,95.360001,96.980003,93.382721,465900
2019-08-16,97.379997,97.970001,96.940002,97.529999,93.912315,585900
2019-08-19,98.400002,99.680000,98.169998,99.419998,95.732208,621500
2019-08-20,99.010002,99.690002,98.449997,98.910004,95.241135,556600
2019-08-21,99.500000,99.500000,98.599998,99.320000,95.635925,408500
2019-08-22,99.629997,100.419998,99.190002,100.129997,96.415871,419600
2019-08-23,99.690002,100.449997,97.000000,97.519997,93.902687,681400
2019-08-26,98.239998,98.699997,97.459999,98.669998,95.010025,598200
2019-08-27,99.389999,99.389999,97.839996,98.269997,94.624855,494100
2019-08-28,98.019997,98.589996,97.300003,98.529999,94.875221,313700
2019-08-29,99.639999,99.830002,98.540001,99.769997,96.069229,338800
2019-08-30,100.029999,100.389999,99.379997,99.839996,96.136635,385200
2019-09-03,99.839996,100.099998,99.019997,99.529999,95.838142,363900
2019-09-04,100.019997,100.169998,99.150002,99.910004,96.204048,405000
2019-09-05,100.709999,102.110001,100.239998,102.019997,98.235771,608900
2019-09-06,102.349998,104.440002,102.150002,104.260002,100.392700,751600
2019-09-09,104.790001,105.260002,102.669998,102.839996,99.025352,537400
2019-09-10,102.889999,102.889999,97.559998,98.150002,94.509315,780700
2019-09-11,98.080002,98.599998,96.730003,98.180000,94.538216,840300
2019-09-12,98.290001,100.010002,98.290001,99.000000,95.786339,488100
2019-09-13,99.680000,99.889999,97.750000,99.519997,96.289459,569500
2019-09-16,99.349998,100.519997,98.470001,99.279999,96.057243,632000
2019-09-17,99.889999,103.019997,99.269997,102.730003,99.395264,1103200
2019-09-18,103.220001,103.279999,101.269997,102.620003,99.288826,469600
2019-09-19,102.489998,103.320000,101.169998,101.680000,98.379341,407600
2019-09-20,101.910004,101.980003,100.589996,100.680000,97.411797,620200
2019-09-23,100.620003,101.690002,100.059998,100.250000,96.995758,764100
2019-09-24,101.320000,102.519997,100.610001,101.370003,98.079399,1050200
2019-09-25,101.820000,103.050003,101.129997,102.760002,99.424271,1140600
2019-09-26,102.400002,102.400002,100.940002,101.820000,98.514793,443000
2019-09-27,102.570000,102.800003,99.760002,100.080002,96.831284,643100
2019-09-30,100.220001,100.430000,99.150002,99.349998,96.124954,634500
2019-10-01,99.309998,99.330002,98.029999,98.589996,95.389656,567100
2019-10-02,97.849998,97.949997,95.629997,95.739998,92.632164,856600
2019-10-03,95.529999,97.180000,95.300003,97.139999,93.986710,446600
2019-10-04,97.389999,99.339996,97.379997,99.230003,96.008865,542400
2019-10-07,98.900002,99.860001,98.050003,99.010002,95.796021,658000
2019-10-08,98.639999,98.639999,96.879997,97.080002,93.928650,730100
2019-10-09,97.970001,98.260002,96.889999,97.330002,94.170547,580500
2019-10-10,97.370003,98.910004,97.019997,98.559998,95.360619,514700
2019-10-11,99.750000,99.830002,98.239998,99.309998,96.086266,761600
2019-10-14,99.379997,99.660004,98.239998,98.349998,95.157440,465300
2019-10-15,98.580002,99.019997,97.779999,97.919998,94.741394,507700
2019-10-16,97.610001,98.239998,96.430000,98.059998,94.876854,967300
2019-10-17,98.040001,98.470001,97.669998,98.330002,95.138092,1102000
2019-10-18,98.379997,99.050003,97.650002,98.620003,95.418678,676900
2019-10-21,99.250000,99.250000,97.589996,98.160004,94.973602,658500
2019-10-22,98.059998,98.790001,96.620003,97.860001,94.683342,1061700
2019-10-23,99.730003,101.559998,98.199997,101.309998,98.021332,1365100
2019-10-24,102.000000,102.000000,100.269997,100.989998,97.711739,706300
2019-10-25,99.910004,100.489998,97.419998,98.430000,95.234833,1022000
2019-10-28,98.669998,99.080002,98.150002,98.730003,95.525101,623200
2019-10-29,98.410004,100.190002,98.120003,98.639999,95.438019,446200
2019-10-30,98.690002,100.389999,98.129997,100.059998,96.811928,478500
2019-10-31,99.739998,100.230003,98.970001,99.769997,96.531334,540200
2019-11-01,100.459999,100.459999,98.669998,99.230003,96.008865,543600
2019-11-04,99.730003,99.779999,98.529999,98.589996,95.389656,553200
2019-11-05,98.919998,99.059998,97.900002,98.419998,95.225166,518300
2019-11-06,98.160004,100.080002,97.980003,99.919998,96.676468,678200
2019-11-07,100.440002,100.669998,99.160004,100.529999,97.266670,959300
2019-11-08,100.309998,101.260002,100.160004,100.660004,97.392456,919700
2019-11-11,100.370003,102.580002,100.220001,102.529999,99.201752,825300
2019-11-12,102.629997,102.629997,101.300003,102.449997,99.124336,809400
2019-11-13,102.050003,103.750000,101.239998,103.269997,99.917732,805700
2019-11-14,103.269997,103.309998,102.389999,103.260002,99.908058,804600
2019-11-15,103.110001,104.150002,102.830002,103.589996,100.227341,2597200
2019-11-18,103.779999,104.680000,103.519997,104.599998,101.204552,972200
2019-11-19,104.800003,105.239998,103.779999,105.070000,101.659286,888200
2019-11-20,104.980003,105.809998,104.779999,105.699997,102.268845,697100
2019-11-21,105.970001,106.230003,104.470001,104.739998,101.340004,774900
2019-11-22,104.559998,105.029999,103.419998,104.370003,100.982018,712100
2019-11-25,104.790001,105.019997,104.150002,104.639999,101.243256,767300
2019-11-26,104.809998,105.190002,104.379997,104.830002,101.427086,535000
2019-11-27,105.540001,105.540001,103.809998,104.250000,100.865921,1656700
2019-11-29,104.019997,104.870003,103.750000,104.800003,101.398056,264700
2019-12-02,104.669998,104.769997,103.760002,104.459999,101.069107,552500
2019-12-03,103.959999,104.989998,103.959999,104.480003,101.088448,554200
2019-12-04,104.519997,105.629997,104.309998,105.209999,101.794754,604000
2019-12-05,105.370003,105.400002,104.410004,104.669998,101.272278,598800
2019-12-06,105.019997,105.620003,104.690002,105.230003,101.814095,601700
2019-12-09,105.010002,105.110001,104.360001,104.639999,101.243256,485100
2019-12-10,104.540001,104.760002,104.290001,104.610001,101.214233,727000
2019-12-11,104.529999,104.970001,103.800003,103.889999,100.517609,580100
2019-12-12,103.599998,104.480003,103.209999,104.129997,101.207680,417700
2019-12-13,103.849998,104.540001,103.470001,104.480003,101.547859,497900
2019-12-16,105.169998,106.720001,105.070000,105.199997,102.247643,740600
2019-12-17,105.559998,106.290001,104.879997,106.000000,103.025192,700500
2019-12-18,106.269997,106.620003,105.650002,105.919998,102.947433,446100
2019-12-19,106.339996,107.360001,106.099998,107.019997,104.016556,843700
2019-12-20,107.739998,108.000000,106.769997,107.599998,104.580299,861200
2019-12-23,107.629997,107.900002,107.029999,107.169998,104.162354,514800
2019-12-24,107.080002,107.419998,106.419998,106.690002,103.695831,305700
2019-12-26,106.779999,107.800003,106.779999,107.790001,104.764961,241200
2019-12-27,107.919998,108.279999,107.540001,107.989998,104.959343,465500
2019-12-30,108.120003,108.120003,106.830002,107.019997,104.016556,379300
2019-12-31,107.040001,107.559998,106.660004,107.099998,104.094337,308800
2020-01-02,107.260002,107.959999,107.169998,107.820000,104.794121,641300
2020-01-03,106.980003,108.480003,106.739998,108.279999,105.241211,721600
2020-01-06,107.790001,108.260002,106.889999,108.209999,105.173149,718400
2020-01-07,108.000000,108.260002,106.389999,106.419998,103.433418,557700
2020-01-08,106.510002,106.959999,105.239998,105.830002,102.859970,1167000
2020-01-09,106.269997,107.889999,105.989998,107.349998,104.337303,530000
2020-01-10,107.750000,107.849998,106.779999,106.839996,103.841621,427300
2020-01-13,107.000000,107.529999,106.830002,107.089996,104.084595,394800
2020-01-14,107.260002,107.260002,106.330002,106.550003,103.559776,705200
2020-01-15,106.400002,108.209999,106.400002,107.860001,104.832993,623200
2020-01-16,108.559998,108.639999,107.779999,108.309998,105.270370,1085300
2020-01-17,108.459999,109.370003,108.029999,109.309998,106.242294,790800
2020-01-21,109.120003,110.150002,108.970001,109.250000,106.183983,733800
2020-01-22,109.379997,109.449997,108.220001,109.139999,106.077072,585900
2020-01-23,109.050003,109.680000,108.480003,109.629997,106.553307,483200
2020-01-24,109.660004,110.290001,109.239998,110.209999,107.117043,695900
2020-01-27,109.129997,110.279999,109.000000,109.779999,106.699104,979600
2020-01-28,109.830002,111.589996,109.800003,111.139999,108.020950,1058600
2020-01-29,112.150002,115.769997,109.760002,115.339996,112.103065,1275100
2020-01-30,115.250000,116.120003,113.400002,115.959999,112.705681,990400
2020-01-31,115.849998,116.800003,115.550003,116.459999,113.191635,912300
2020-02-03,117.279999,118.889999,117.029999,117.790001,114.484322,718800
2020-02-04,118.940002,120.230003,118.459999,118.669998,115.339615,866700
2020-02-05,119.239998,119.250000,115.900002,116.470001,113.201355,1020200
2020-02-06,117.209999,117.230003,115.529999,115.849998,112.598763,910600
2020-02-07,115.970001,116.300003,114.239998,114.330002,111.121414,959400
2020-02-10,114.120003,115.849998,114.010002,115.730003,112.482132,941300
2020-02-11,115.720001,116.680000,114.680000,114.800003,111.578239,463000
2020-02-12,114.900002,115.059998,112.940002,114.059998,110.858986,582600
2020-02-13,114.169998,114.900002,113.949997,114.400002,111.189453,409800
2020-02-14,114.639999,116.250000,114.639999,116.199997,112.938934,530400
2020-02-18,113.500000,116.160004,113.129997,115.669998,112.423813,1085100
2020-02-19,115.970001,117.330002,115.199997,115.269997,112.035027,726400
2020-02-20,115.550003,115.800003,113.320000,114.489998,111.276924,692300
2020-02-21,114.239998,115.449997,113.989998,115.180000,111.947563,2527200
2020-02-24,112.839996,115.419998,112.389999,114.739998,111.519897,1217800
2020-02-25,114.910004,115.320000,111.849998,112.410004,109.255295,963600
2020-02-26,112.470001,114.660004,112.470001,113.019997,109.848167,948100
2020-02-27,112.000000,112.510002,107.320000,107.449997,104.434494,1342500
2020-02-28,105.230003,105.449997,100.470001,102.550003,99.672035,2281000
2020-03-02,103.000000,110.349998,103.000000,110.120003,107.029572,1264100
2020-03-03,110.739998,114.070000,109.129997,110.070000,106.980965,1317200
2020-03-04,112.169998,116.550003,110.500000,116.370003,113.104172,1206500
2020-03-05,112.570000,114.589996,111.589996,114.099998,110.897865,1645100
2020-03-06,110.870003,112.290001,107.669998,110.500000,107.398895,1260000
2020-03-09,102.720001,108.419998,102.459999,105.720001,102.753059,1434200
2020-03-10,108.320000,108.790001,102.199997,104.699997,101.761673,1989000
2020-03-11,101.860001,101.959999,97.790001,99.320000,96.532654,1827400
2020-03-12,91.430000,93.320000,88.300003,88.629997,86.552246,1766600
2020-03-13,93.150002,96.370003,85.720001,96.050003,93.798294,1680900
